Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	50.446000000	52.731000000	1123.8	1516.4
2	Spectrogram 1	1	80.062000000	84.486000000	950.3	1598.9
3	Spectrogram 1	1	110.091000000	115.342000000	1200.6	1536.4
4	Spectrogram 1	1	118.697000000	121.371000000	950.3	1644.5
5	Spectrogram 1	1	191.319000000	193.945000000	1115.3	1701.4
6	Spectrogram 1	1	196.765000000	200.412000000	1268.9	1650.2
7	Spectrogram 1	1	233.164000000	236.567000000	1229.1	1530.7
8	Spectrogram 1	1	280.794000000	282.885000000	1149.4	1530.7
9	Spectrogram 1	1	324.846000000	328.201000000	1286.0	1547.7
10	Spectrogram 1	1	337.177000000	339.608000000	1286.0	1644.5
11	Spectrogram 1	1	351.277000000	353.951000000	1251.8	1502.2
12	Spectrogram 1	1	380.237000000	383.446000000	1274.6	1570.5
13	Spectrogram 1	1	394.094000000	397.206000000	1143.7	1547.7
14	Spectrogram 1	1	409.993000000	412.230000000	1280.3	1456.7
15	Spectrogram 1	1	475.809000000	479.990000000	1203.5	1505.1
16	Spectrogram 1	1	549.287000000	552.058000000	1291.7	1559.1
17	Spectrogram 1	1	656.703000000	659.378000000	1229.1	1621.7
18	Spectrogram 1	1	660.642000000	662.976000000	1058.4	1587.6
19	Spectrogram 1	1	668.762000000	672.457000000	916.1	1735.5
20	Spectrogram 1	1	675.520000000	678.340000000	1177.9	1661.5
21	Spectrogram 1	1	678.632000000	680.917000000	1274.6	1661.5
22	Spectrogram 1	1	689.645000000	690.958000000	1203.5	1562.0
23	Spectrogram 1	1	696.087000000	698.713000000	1251.8	1485.1
24	Spectrogram 1	1	704.917000000	707.640000000	1305.9	1516.4
25	Spectrogram 1	1	711.384000000	714.836000000	1177.9	1570.5
26	Spectrogram 1	1	714.934000000	716.344000000	1234.8	1581.9
27	Spectrogram 1	1	717.170000000	720.088000000	1240.5	1650.2
28	Spectrogram 1	1	720.768000000	723.831000000	1286.0	1587.6
29	Spectrogram 1	1	740.582000000	745.006000000	1166.5	1667.2
30	Spectrogram 1	1	748.872000000	751.692000000	1314.4	1553.4
31	Spectrogram 1	1	755.047000000	757.527000000	1246.2	1570.5
32	Spectrogram 1	1	767.183000000	770.441000000	1263.4	1549.1
33	Spectrogram 1	1	771.170000000	773.407000000	1267.4	1541.0
34	Spectrogram 1	1	777.686000000	780.408000000	1239.3	1569.2
35	Spectrogram 1	1	784.833000000	787.410000000	1263.4	1561.1
36	Spectrogram 1	1	796.162000000	802.191000000	1283.5	1569.2
37	Spectrogram 1	1	819.238000000	821.523000000	1219.1	1605.4
38	Spectrogram 1	1	821.426000000	824.344000000	1118.6	1681.9
39	Spectrogram 1	1	832.269000000	836.499000000	1267.4	1553.1
40	Spectrogram 1	1	838.687000000	841.896000000	969.7	1657.7
41	Spectrogram 1	1	848.217000000	851.086000000	1054.2	1541.0
42	Spectrogram 1	1	856.191000000	859.789000000	1013.9	1545.1
43	Spectrogram 1	1	875.572000000	880.191000000	1118.6	1601.4
44	Spectrogram 1	1	884.713000000	888.263000000	1130.6	1565.2
45	Spectrogram 1	1	903.822000000	908.295000000	1162.8	1561.1
46	Spectrogram 1	1	908.927000000	913.838000000	1074.3	1541.0
47	Spectrogram 1	1	914.519000000	916.707000000	1102.5	1533.0
48	Spectrogram 1	1	920.528000000	923.494000000	1323.8	1520.9
49	Spectrogram 1	1	934.726000000	937.206000000	1231.2	1537.0
50	Spectrogram 1	1	944.840000000	946.833000000	1311.7	1545.1
51	Spectrogram 1	1	979.147000000	983.037000000	1235.2	1545.1
52	Spectrogram 1	1	992.664000000	994.852000000	1203.0	1565.2
53	Spectrogram 1	1	995.290000000	997.381000000	1211.1	1545.1
54	Spectrogram 1	1	1003.896000000	1007.105000000	1211.1	1621.5
55	Spectrogram 1	1	1008.418000000	1011.919000000	1247.3	1645.6
56	Spectrogram 1	1	1017.170000000	1019.504000000	1090.4	1641.6
57	Spectrogram 1	1	1027.770000000	1029.909000000	1158.8	1553.1
58	Spectrogram 1	1	1032.661000000	1035.433000000	1303.6	1569.2
59	Spectrogram 1	1	1036.746000000	1039.128000000	1219.1	1569.2
60	Spectrogram 1	1	1047.783000000	1054.784000000	1078.3	1557.1
61	Spectrogram 1	1	1057.167000000	1059.306000000	1279.5	1565.2
62	Spectrogram 1	1	1060.181000000	1062.904000000	1307.7	1702.0
63	Spectrogram 1	1	1071.267000000	1073.212000000	1162.8	1557.1
64	Spectrogram 1	1	1076.519000000	1078.658000000	1174.9	1545.1
65	Spectrogram 1	1	1082.013000000	1085.514000000	1090.4	1657.7
66	Spectrogram 1	1	1086.321000000	1088.703000000	1138.7	1645.6
67	Spectrogram 1	1	1097.893000000	1101.053000000	1158.8	1549.1
68	Spectrogram 1	1	1108.639000000	1111.507000000	1195.0	1520.9
69	Spectrogram 1	1	1113.087000000	1114.789000000	1313.7	1430.4
70	Spectrogram 1	1	1119.822000000	1121.183000000	1315.7	1432.4
71	Spectrogram 1	1	1143.481000000	1146.545000000	1106.5	1613.5
72	Spectrogram 1	1	1146.836000000	1148.878000000	1215.1	1533.0
73	Spectrogram 1	1	1149.024000000	1151.699000000	1331.8	1476.7
74	Spectrogram 1	1	1155.102000000	1157.436000000	1239.3	1565.2
75	Spectrogram 1	1	1163.708000000	1166.577000000	989.8	1516.9
76	Spectrogram 1	1	1172.363000000	1177.566000000	1219.1	1537.0
77	Spectrogram 1	1	1181.796000000	1183.886000000	1315.7	1512.9
78	Spectrogram 1	1	1192.570000000	1195.974000000	1138.7	1549.1
79	Spectrogram 1	1	1201.517000000	1203.511000000	1279.5	1549.1
80	Spectrogram 1	1	1211.728000000	1213.186000000	1331.8	1520.9
81	Spectrogram 1	1	1221.501000000	1225.682000000	881.2	1537.0
82	Spectrogram 1	1	1225.925000000	1229.037000000	1162.8	1537.0
83	Spectrogram 1	1	1236.428000000	1239.199000000	1271.4	1565.2
84	Spectrogram 1	1	1246.862000000	1249.877000000	1287.5	1557.1
85	Spectrogram 1	1	1256.295000000	1260.088000000	1066.2	1633.6
86	Spectrogram 1	1	1264.950000000	1267.770000000	1130.6	1537.0
